TIMESTAMP,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,EMA_12,EMA_26,MACD,Signal_Line,20_MA,20_STD,Upper_Band,Lower_Band
2013-01-01,641e9c9a03c7b100077601ae,RELIANCE,EQ,N,846.6,839.1,844.0,840.7,840.6,839.55,1561532,1315958207.2,881.6,673.05,25825,INE002A01018,2013-01-01,2023-03-25T07:02:50.156Z,2023-03-25T07:02:50.156Z,0,,842.74,01-Jan-2013,,859.0802771010428,875.2391491678902,-16.15887206684738,-14.570442673777347,,,,
2013-02-21,641e9e10341dfa0007d08b33,RELIANCE,EQ,N,876.8,853.65,869.0,859.2,856.0,874.8,3706369,3202151449.3,955.0,673.05,78597,INE002A01018,2013-02-21,2023-03-25T07:09:04.031Z,2023-03-25T07:09:04.031Z,0,,863.96,21-Feb-2013,,859.0986960085747,874.0510640443429,-14.952368035768131,-14.646827746175505,872.8700000000001,30.512121836204198,933.8942436724085,811.8457563275917
2013-02-20,641e9e053dfde30007cbda68,RELIANCE,EQ,N,878.85,856.6,857.95,874.8,875.5,848.4,3399774,2957281772.15,955.0,673.05,83256,INE002A01018,2013-02-20,2023-03-25T07:08:53.888Z,2023-03-25T07:08:53.888Z,0,,869.85,20-Feb-2013,,861.5142812380248,874.1065407817989,-12.592259543774162,-14.235914105695237,871.0,29.087653376430502,929.175306752861,812.824693247139
2013-02-19,641e9dfb3d38840007c5be88,RELIANCE,EQ,N,855.0,834.25,849.0,848.4,854.25,847.5,2212004,1863205014.15,955.0,673.05,67628,INE002A01018,2013-02-19,2023-03-25T07:08:43.774Z,2023-03-25T07:08:43.774Z,0,,842.32,19-Feb-2013,,859.4966995090979,872.2023525757397,-12.705653066641844,-13.929861897884559,867.6424999999999,27.507263514436186,922.6570270288723,812.6279729711275
2013-02-18,641e9df14334450007b5344f,RELIANCE,EQ,N,854.6,843.2,848.0,847.5,846.55,845.8,1213793,1031705457.55,955.0,673.05,37609,INE002A01018,2013-02-18,2023-03-25T07:08:33.662Z,2023-03-25T07:08:33.662Z,0,,849.98,18-Feb-2013,,857.651053430775,870.3725486812405,-12.72149525046541,-13.68818856840073,863.865,24.523544540749125,912.9120890814983,814.8179109185018
2013-02-15,641e9de725e375000786a7c4,RELIANCE,EQ,N,857.4,834.1,854.9,845.8,843.75,856.05,3289431,2776479125.7,955.0,673.05,102410,INE002A01018,2013-02-15,2023-03-25T07:08:23.568Z,2023-03-25T07:08:23.568Z,0,,844.06,15-Feb-2013,,855.8278144414251,868.5523598900375,-12.724545448612389,-13.495459944443063,860.1524999999999,20.926710927978124,902.0059218559562,818.2990781440436
2013-02-14,641e9ddd353f0e0007d1868a,RELIANCE,EQ,N,883.45,851.0,880.0,856.05,852.45,879.0,2808132,2437807681.45,955.0,673.05,99837,INE002A01018,2013-02-14,2023-03-25T07:08:13.478Z,2023-03-25T07:08:13.478Z,0,,868.12,14-Feb-2013,,855.861996835052,867.6262591574422,-11.76426232239021,-13.149220420032494,856.9575000000001,15.487764907891183,887.9330298157824,825.9819701842177
2013-02-13,641e9dd303c7b100077610d6,RELIANCE,EQ,N,888.0,872.5,884.0,879.0,881.7,875.45,2407720,2123037547.7,955.0,673.05,56398,INE002A01018,2013-02-13,2023-03-25T07:08:03.373Z,2023-03-25T07:08:03.373Z,0,,881.76,13-Feb-2013,,859.4216896296593,868.4687584791131,-9.047068849453808,-12.328790105916758,855.8975,12.878035922085575,881.6535718441712,830.1414281558289
2013-02-12,641e9dc9ff5c300007051415,RELIANCE,EQ,N,880.35,865.2,868.6,875.45,876.5,868.4,2223818,1943460779.5,955.0,673.05,72638,INE002A01018,2013-02-12,2023-03-25T07:07:53.271Z,2023-03-25T07:07:53.271Z,0,,873.93,12-Feb-2013,,861.8875835327887,868.9858874806603,-7.098303947871614,-11.28269287430773,855.1700000000001,11.144427448635255,877.4588548972706,832.8811451027295
2013-02-11,641e9dbfff5c300007050c9b,RELIANCE,EQ,N,875.0,860.6,865.0,868.4,870.0,863.55,1904074,1654002433.8,955.0,673.05,52486,INE002A01018,2013-02-11,2023-03-25T07:07:43.195Z,2023-03-25T07:07:43.195Z,0,,868.66,11-Feb-2013,,862.8894937585135,868.9424884080188,-6.052994649505308,-10.236753229347245,855.5225,11.457294562164783,878.4370891243296,832.6079108756704
2013-02-08,641e9db45cc9450007c7122c,RELIANCE,EQ,N,874.0,857.0,869.95,863.55,860.15,872.9,2190791,1897181047.25,955.0,673.05,76919,INE002A01018,2013-02-08,2023-03-25T07:07:32.967Z,2023-03-25T07:07:32.967Z,0,,865.98,08-Feb-2013,,862.9911101033575,868.5430448222396,-5.55193471888208,-9.299789527254212,856.3425,11.413326409808944,879.1691528196178,833.5158471803821
2013-02-07,641e9daa6e7d520007c6cc59,RELIANCE,EQ,N,882.0,868.35,871.6,872.9,871.2,875.65,1952688,1707424343.4,955.0,673.05,72846,INE002A01018,2013-02-07,2023-03-25T07:07:22.869Z,2023-03-25T07:07:22.869Z,0,,874.4,07-Feb-2013,,864.515554702841,868.8657822428144,-4.350227539973389,-8.309877129798048,857.61,11.7869865797658,881.1839731595317,834.0360268404684
2013-02-06,641e9da0d72c3f0007543d57,RELIANCE,EQ,N,882.9,870.8,880.45,875.65,875.45,874.75,2257604,1980644219.5,955.0,673.05,63286,INE002A01018,2013-02-06,2023-03-25T07:07:12.767Z,2023-03-25T07:07:12.767Z,0,,877.32,06-Feb-2013,,866.2285462870193,869.3683168914947,-3.139770604475416,-7.275855824733522,859.3975,11.67007503471119,882.7376500694224,836.0573499305776
2013-02-05,641e9d966e7d520007c6c4c6,RELIANCE,EQ,N,885.9,873.0,884.0,874.75,873.95,886.7,2219184,1945966447.5,955.0,673.05,75475,INE002A01018,2013-02-05,2023-03-25T07:07:02.674Z,2023-03-25T07:07:02.674Z,0,,876.88,05-Feb-2013,,867.5395391659395,869.7669600847173,-2.2274209187778524,-6.266168843542388,860.6325,11.932797296350477,884.498094592701,836.7669054072991
2013-02-04,641e9d8c2c03d7000701f093,RELIANCE,EQ,N,901.0,884.1,896.05,886.7,890.5,894.0,3130914,2795787588.25,955.0,673.05,75743,INE002A01018,2013-02-04,2023-03-25T07:06:52.549Z,2023-03-25T07:06:52.549Z,0,,892.96,04-Feb-2013,,870.4873023711796,871.0212593377012,-0.5339569665216004,-5.119726468138231,862.3324999999999,13.107312894555815,888.5471257891115,836.1178742108882
2013-02-01,641e9d82a077ee0007561c56,RELIANCE,EQ,N,899.8,883.6,891.35,894.0,895.0,886.65,1863597,1662884081.4,955.0,673.05,58544,INE002A01018,2013-02-01,2023-03-25T07:06:42.454Z,2023-03-25T07:06:42.454Z,0,,892.3,01-Feb-2013,,874.1046404679212,872.7233882756492,1.3812521922719725,-3.8195307360561905,864.5,14.575791032068397,893.6515820641368,835.3484179358632
2013-01-31,641e9d78d72c3f00075435c1,RELIANCE,EQ,N,898.0,883.1,896.65,886.65,887.25,899.4,3825017,3395434980.0,955.0,673.05,87191,INE002A01018,2013-01-31,2023-03-25T07:06:32.372Z,2023-03-25T07:06:32.372Z,0,,887.69,31-Jan-2013,,876.0346957805486,873.7549891441197,2.279706636428955,-2.5996832615591616,866.0024999999999,15.251716685085132,896.5059333701702,835.4990666298297
2013-01-30,641e9d6e2405c5000796f46b,RELIANCE,EQ,N,903.4,887.5,887.5,899.4,899.75,882.85,4032649,3622355830.95,955.0,673.05,122000,INE002A01018,2013-01-30,2023-03-25T07:06:22.265Z,2023-03-25T07:06:22.265Z,0,,898.26,30-Jan-2013,,879.6293579681565,875.6546195778886,3.9747383902678166,-1.2847989311937662,867.8800000000001,16.932267544854255,901.7445350897086,834.0154649102916
2013-01-29,641e9d64adde0b0007cf4fbc,RELIANCE,EQ,N,902.0,880.1,895.0,882.85,882.95,897.55,3529188,3145932196.75,955.0,673.05,88307,INE002A01018,2013-01-29,2023-03-25T07:06:12.153Z,2023-03-25T07:06:12.153Z,0,,891.4,29-Jan-2013,,880.1248413576709,876.1876107202673,3.937230637403559,-0.2403930174743012,868.985,17.162038125804788,903.3090762516096,834.6609237483905
2013-01-28,641e9d5a03c7b10007760954,RELIANCE,EQ,N,913.15,895.0,911.35,897.55,896.75,912.2,3063239,2758383230.55,955.0,673.05,82131,INE002A01018,2013-01-28,2023-03-25T07:06:02.054Z,2023-03-25T07:06:02.054Z,0,,900.48,28-Jan-2013,,882.8056349949524,877.7700099261734,5.035625068778927,0.8148105997763445,871.4649999999999,17.5419129665585,906.5488259331169,836.381174066883
2013-03-19,641e9ec5d4c2be00075a0979,RELIANCE,EQ,N,839.0,811.9,836.6,825.0,825.05,834.3,4107716,3388779276.25,955.0,673.05,76721,INE002A01018,2013-03-19,2023-03-25T07:12:05.770Z,2023-03-25T07:12:05.770Z,0,,824.98,19-Mar-2013,,873.9124603803443,873.8611203020124,0.05134007833191845,0.6621164954874593,870.68,19.258411695999996,909.1968233919999,832.163176608
2013-03-18,641e9ebb353f0e0007d19d56,RELIANCE,EQ,N,843.5,830.8,835.0,834.3,834.5,843.65,1833998,1534607230.05,955.0,673.05,42162,INE002A01018,2013-03-18,2023-03-25T07:11:55.682Z,2023-03-25T07:11:55.682Z,0,,836.76,18-Mar-2013,,867.8182357064452,870.9306669463077,-3.1124312398625307,-0.0927930515825387,869.4349999999998,20.78404689330633,911.0030937866125,827.8669062133872
2013-03-15,641e9eb131da23000790fe07,RELIANCE,EQ,N,869.4,838.3,864.75,843.65,843.6,860.05,2924340,2484092222.85,955.0,673.05,96702,INE002A01018,2013-03-15,2023-03-25T07:11:45.579Z,2023-03-25T07:11:45.579Z,0,,849.45,15-Mar-2013,,864.1000455977612,868.9098768021368,-4.809831204375541,-1.0362006821411391,867.8774999999999,21.51513833633375,910.9077766726674,824.8472233273325
2013-03-14,641e9ea7353f0e0007d195d6,RELIANCE,EQ,N,863.45,835.25,844.0,860.05,861.3,845.0,3380827,2877312819.55,955.0,673.05,77247,INE002A01018,2013-03-14,2023-03-25T07:11:35.488Z,2023-03-25T07:11:35.488Z,0,,851.07,14-Mar-2013,,863.4769616596441,868.2535896316081,-4.77662797196399,-1.7842861401057093,868.46,21.114017543852334,910.6880350877047,826.2319649122953
2013-03-13,641e9e9d2405c5000796fcb4,RELIANCE,EQ,N,856.6,840.2,842.2,845.0,841.75,847.85,2149116,1826513774.45,955.0,673.05,81751,INE002A01018,2013-03-13,2023-03-25T07:11:25.390Z,2023-03-25T07:11:25.390Z,0,,849.89,13-Mar-2013,,860.6343521735449,866.5311015107483,-5.896749337203346,-2.6067787795252366,868.335,21.251588795094555,910.8381775901892,825.8318224098109
2013-03-12,641e9e931f65df0007b38b2d,RELIANCE,EQ,N,854.5,843.55,850.5,847.85,845.85,844.5,1954963,1661573330.35,955.0,673.05,67429,INE002A01018,2013-03-12,2023-03-25T07:11:15.305Z,2023-03-25T07:11:15.305Z,0,,849.93,12-Mar-2013,,858.6675287622303,865.1473162136558,-6.479787451425523,-3.381380513905294,868.4375,21.14183850866132,910.7211770173226,826.1538229826774
2013-03-11,641e9e891f65df0007b38389,RELIANCE,EQ,N,860.6,840.05,852.1,844.5,841.5,851.3,2415898,2058416676.8,955.0,673.05,71745,INE002A01018,2013-03-11,2023-03-25T07:11:05.217Z,2023-03-25T07:11:05.217Z,0,,852.03,11-Mar-2013,,856.4879089526564,863.6178853830146,-7.12997643035817,-4.13109969719587,867.86,21.64966633995956,911.1593326799191,824.5606673200809
2013-03-08,641e9e7fa077ee00075623e3,RELIANCE,EQ,N,854.7,840.0,843.0,851.3,852.1,836.5,2315993,1963667172.55,955.0,673.05,77766,INE002A01018,2013-03-08,2023-03-25T07:10:55.103Z,2023-03-25T07:10:55.103Z,0,,847.87,08-Mar-2013,,855.6897691137862,862.7054494287172,-7.015680314931046,-4.708015820742905,866.475,21.785101741665937,910.0452034833319,822.9047965166682
2013-03-07,641e9e75353f0e0007d18e1b,RELIANCE,EQ,N,841.5,824.05,831.25,836.5,841.5,835.25,2406954,1998267485.55,955.0,673.05,87301,INE002A01018,2013-03-07,2023-03-25T07:10:45.019Z,2023-03-25T07:10:45.019Z,0,,830.21,07-Mar-2013,,852.7374969424345,860.76430502659,-8.026808084155505,-5.371774273425426,864.5274999999999,22.663809981879414,909.8551199637587,819.1998800362411
2013-03-06,641e9e6ad4c2be00075a0206,RELIANCE,EQ,N,838.4,826.7,831.9,835.25,834.55,826.35,2463693,2053380844.85,955.0,673.05,59431,INE002A01018,2013-03-06,2023-03-25T07:10:34.915Z,2023-03-25T07:10:34.915Z,0,,833.46,06-Mar-2013,,850.0471127974446,858.8743565061018,-8.827243708657193,-6.06286816047178,862.8700000000001,23.560165981007692,909.9903319620155,815.7496680379847
2013-03-05,641e9e6028313b0007cbef9a,RELIANCE,EQ,N,834.45,819.1,819.1,826.35,825.75,812.6,3008011,2489027930.5,955.0,673.05,80798,INE002A01018,2013-03-05,2023-03-25T07:10:24.823Z,2023-03-25T07:10:24.823Z,0,,827.47,05-Mar-2013,,846.4014031362993,856.4651449130572,-10.063741776757865,-6.863042883728998,861.01,24.93212153448894,910.8742430689779,811.1457569310221
2013-03-04,641e9e565510ab0007ed038a,RELIANCE,EQ,N,818.25,804.9,808.9,812.6,812.1,810.4,3416863,2774969720.45,955.0,673.05,79898,INE002A01018,2013-03-04,2023-03-25T07:10:14.720Z,2023-03-25T07:10:14.720Z,0,,812.14,04-Mar-2013,,841.2011872691763,853.2158749194974,-12.014687650321093,-7.893371837047417,857.9950000000001,26.980455401720185,911.9559108034405,804.0340891965598
2013-03-01,641e9e4c4708d5000724a61c,RELIANCE,EQ,N,818.5,805.5,816.0,810.4,808.2,813.85,3178835,2579339959.65,955.0,673.05,71387,INE002A01018,2013-03-01,2023-03-25T07:10:04.622Z,2023-03-25T07:10:04.622Z,0,,811.41,01-Mar-2013,,836.4625430739185,850.0443286291643,-13.581785555245801,-9.031054580687094,854.7325000000001,28.627978011029747,911.9884560220596,797.4765439779405
2013-02-28,641e9e42c151a800069a0f9a,RELIANCE,EQ,N,839.55,805.75,837.2,813.85,817.0,831.3,6324405,5179692459.7,955.0,673.05,130981,INE002A01018,2013-02-28,2023-03-25T07:09:54.502Z,2023-03-25T07:09:54.502Z,0,,819.0,28-Feb-2013,,832.9836902933157,847.3632672492263,-14.37957695591058,-10.100759055731793,851.6875,29.608764149719054,910.9050282994381,792.4699717005619
2013-02-27,641e9e38c151a800069a0813,RELIANCE,EQ,N,840.95,827.15,830.0,831.3,830.0,823.5,4048013,3375995341.3,955.0,673.05,116288,INE002A01018,2013-02-27,2023-03-25T07:09:44.415Z,2023-03-25T07:09:44.415Z,0,,833.99,27-Feb-2013,,832.724661017421,846.1733956011354,-13.44873458371444,-10.770354161328324,848.9174999999999,28.739498196366487,906.3964963927328,791.438503607267
2013-02-26,641e9e2e713bb70007c88cf0,RELIANCE,EQ,N,849.7,818.75,849.7,823.5,828.8,854.35,3080139,2560792337.65,955.0,673.05,109004,INE002A01018,2013-02-26,2023-03-25T07:09:34.310Z,2023-03-25T07:09:34.310Z,0,,831.39,26-Feb-2013,,831.3054823993563,844.4938848158662,-13.188402416509916,-11.253963812364642,845.3924999999999,27.20131708788743,899.7951341757748,790.989865824225
2013-02-25,641e9e244334450007b5440f,RELIANCE,EQ,N,864.95,851.0,864.0,854.35,851.15,862.6,2258056,1930616726.55,955.0,673.05,90782,INE002A01018,2013-02-25,2023-03-25T07:09:24.201Z,2023-03-25T07:09:24.201Z,0,,854.99,25-Feb-2013,,834.8507927994552,845.2239674220982,-10.373174622642978,-11.07780597442031,843.7774999999999,25.53038682268245,894.8382736453648,792.7167263546351
2013-02-22,641e9e1a4334450007b53bc9,RELIANCE,EQ,N,872.0,858.0,858.5,862.6,862.5,859.2,2223041,1924530729.65,955.0,673.05,80843,INE002A01018,2013-02-22,2023-03-25T07:09:14.128Z,2023-03-25T07:09:14.128Z,0,,865.72,22-Feb-2013,,839.119901599539,846.5110809463873,-7.391179346848276,-10.340480648905903,841.9375,22.451027845419432,886.8395556908389,797.0354443091611
2013-04-12,641e9f6725e375000786b6cb,RELIANCE,EQ,N,780.4,765.0,767.0,775.35,775.0,771.1,2594372,2009093654.75,955.0,673.05,68482,INE002A01018,2013-04-12,2023-03-25T07:14:47.306Z,2023-03-25T07:14:47.306Z,0,,774.4,12-Apr-2013,,829.3091475073022,841.2398897651734,-11.930742257871202,-10.658532970698964,836.5625,24.87777953262098,886.318059065242,786.806940934758
2013-04-11,641e9f5da077ee000756324f,RELIANCE,EQ,N,785.1,764.15,784.0,771.1,768.1,779.4,2612370,2015097082.0,955.0,673.05,71229,INE002A01018,2013-04-11,2023-03-25T07:14:37.183Z,2023-03-25T07:14:37.183Z,0,,771.37,11-Apr-2013,,820.3538940446404,836.0443423751606,-15.690448330520212,-11.664916042663213,830.24,24.62941972092497,879.4988394418499,780.9811605581501
2013-04-10,641e9f534438f60007b4d810,RELIANCE,EQ,N,783.95,771.6,780.1,779.4,778.0,776.95,2786488,2167526884.9,955.0,673.05,65571,INE002A01018,2013-04-10,2023-03-25T07:14:27.135Z,2023-03-25T07:14:27.135Z,0,,777.87,10-Apr-2013,,814.0532949608495,831.8484651621857,-17.79517020133619,-12.89096687439781,827.96,27.12431226389877,882.2086245277976,773.7113754722025
2013-04-09,641e9f495cc9450007c719a4,RELIANCE,EQ,N,795.6,771.1,792.1,776.95,777.7,789.4,2990299,2344124216.2,955.0,673.05,88403,INE002A01018,2013-04-09,2023-03-25T07:14:17.022Z,2023-03-25T07:14:17.022Z,0,,783.91,09-Apr-2013,,808.3450957361034,827.7819121872091,-19.436816451105642,-14.200136789739378,825.0925,29.358233288842886,883.8089665776857,766.3760334223142
2013-04-08,641e9f3ea077ee0007562b8b,RELIANCE,EQ,N,794.35,778.0,778.1,789.4,789.5,780.1,2029499,1600159224.3,955.0,673.05,69182,INE002A01018,2013-04-08,2023-03-25T07:14:06.920Z,2023-03-25T07:14:06.920Z,0,,788.45,08-Apr-2013,,805.4304656228567,824.9388075807492,-19.508341957892526,-15.261777823370009,822.3799999999999,30.051387567579326,882.4827751351586,762.2772248648412
2013-04-05,641e9f343d38840007c5c516,RELIANCE,EQ,N,782.4,767.7,769.0,780.1,779.15,767.55,2969243,2305187993.75,955.0,673.05,90676,INE002A01018,2013-04-05,2023-03-25T07:13:56.829Z,2023-03-25T07:13:56.829Z,0,,776.36,05-Apr-2013,,801.5334709116479,821.6174144266197,-20.083943514971793,-16.226210961690366,818.3825,30.09423915408363,878.5709783081674,758.1940216918327
2013-04-04,641e9f2a486b700006335f33,RELIANCE,EQ,N,777.95,764.2,772.5,767.55,769.15,776.55,2723719,2095155132.95,955.0,673.05,79959,INE002A01018,2013-04-04,2023-03-25T07:13:46.740Z,2023-03-25T07:13:46.740Z,0,,769.23,04-Apr-2013,,796.3052446175483,817.6124207653885,-21.30717614784021,-17.242403998920338,814.51,31.441782459182427,877.3935649183649,751.6264350816351
2013-04-03,641e9f20353f0e0007d1a4d5,RELIANCE,EQ,N,799.0,771.0,797.8,776.55,775.5,793.9,2130749,1676875960.5,955.0,673.05,61301,INE002A01018,2013-04-03,2023-03-25T07:13:36.637Z,2023-03-25T07:13:36.637Z,0,,786.99,03-Apr-2013,,793.2659762148485,814.5707599679523,-21.304783753103834,-18.054879949757037,810.9449999999999,31.504677597562306,873.9543551951245,747.9356448048753
2013-04-02,641e9f1628313b0007cbf726,RELIANCE,EQ,N,796.5,778.3,780.2,793.9,795.45,778.75,2539732,2002765080.2,955.0,673.05,72451,INE002A01018,2013-04-02,2023-03-25T07:13:26.529Z,2023-03-25T07:13:26.529Z,0,,788.57,02-Apr-2013,,793.3635183356411,813.0395925629188,-19.676074227277695,-18.37911880526117,808.415,30.689382271570032,869.79376454314,747.0362354568599
